Position,,,,,,,,Intensity Mean Ch=3 Img=1,Intensity Mean Ch=2 Img=1
 ==================== ,,,,,,,, ==================== , ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,VENUS Intensity Mean,KEIMA Intensity Mean
81.4178,84.8204,3.88411,um,Spot,Position,28,63948,35.5919,2100.24
58.2952,65.8967,4.37423,um,Spot,Position,28,63949,35.2805,1321.53
71.2239,70.4694,5.29395,um,Spot,Position,28,63950,60.5355,1375.56
65.7051,88.7817,6.14088,um,Spot,Position,28,63951,39.4529,1410.99
67.9121,79.0936,6.56037,um,Spot,Position,28,63952,306.878,1521.26
60.4209,91.6438,7.52546,um,Spot,Position,28,63953,84.3891,1475.89
104.159,75.0641,0.24,um,Spot,Position,28,63954,29.2777,1202.98
108.408,74.9989,0.24,um,Spot,Position,28,63955,33.7454,1436.27
112.264,89.7194,0.24,um,Spot,Position,28,63956,30.1787,1986.41
99.1151,90.834,0.24,um,Spot,Position,28,63957,32.1738,1842.66
99.4764,73.7199,2.90256,um,Spot,Position,28,63958,33.5665,1065.88
101.864,81.5295,2.95797,um,Spot,Position,28,63959,24.6563,1597.19
110.653,83.565,3.22755,um,Spot,Position,28,63960,21.7738,1193.46
112.165,77.41,3.523,um,Spot,Position,28,63961,13.7888,1334.34
95.8857,87.8909,4.93266,um,Spot,Position,28,63962,24.8093,1532.21
106.083,85.3438,5.5518,um,Spot,Position,28,63963,25.5214,1631.37
89.2665,90.6837,5.93781,um,Spot,Position,28,63964,15.6163,1531.84
103.278,75.4355,6.32346,um,Spot,Position,28,63965,28.6284,1486.93
91.274,85.2513,6.33879,um,Spot,Position,28,63966,30.981,1606.79
86.9252,74.0629,7.18811,um,Spot,Position,28,63967,34.1042,1468.43
110.257,77.4525,6.97066,um,Spot,Position,28,63968,30.5129,1283.84
93.6282,75.8389,7.24991,um,Spot,Position,28,63969,27.5513,1826.78
118.389,82.7218,0.24,um,Spot,Position,28,63970,24.9427,1382.06
118.341,77.9595,4.11687,um,Spot,Position,28,63971,20.7862,936.543
28.5668,28.7658,9.99553,um,Spot,Position,28,63972,20.8804,1994.59
28.6996,32.9905,11.7741,um,Spot,Position,28,63973,16.9501,2029.3
49.3943,32.1088,7.94535,um,Spot,Position,28,63974,79.0889,1012.39
52.711,30.2927,14.9504,um,Spot,Position,28,63975,405.827,983.927
34.8552,31.552,15.2111,um,Spot,Position,28,63976,20.8206,1927.86
84.0337,34.8808,9.16901,um,Spot,Position,28,63977,22.6065,1120.52
75.091,31.5198,10.6102,um,Spot,Position,28,63978,38.0967,1348.01
79.7821,35.5918,11.8679,um,Spot,Position,28,63979,28.0525,1499.69
86.4945,36.0809,13.5885,um,Spot,Position,28,63980,24.2348,1161.19
69.841,30.0783,14.1713,um,Spot,Position,28,63981,72.0261,1888.9
78.1545,31.1187,14.8722,um,Spot,Position,28,63982,27.3651,1080
92.9018,30.249,7.85417,um,Spot,Position,28,63983,17.4509,1411.22
99.9368,31.5157,8.1126,um,Spot,Position,28,63984,20.8175,1471.81
112.981,30.9501,9.33888,um,Spot,Position,28,63985,18.8217,1329.81
104.91,34.842,10.8968,um,Spot,Position,28,63986,17.2472,1578.44
113.859,34.2946,14.0294,um,Spot,Position,28,63987,16.5317,1479.08
99.8737,29.8181,14.6264,um,Spot,Position,28,63988,29.4006,966.847
25.8866,58.4204,14.5557,um,Spot,Position,28,63989,27.8541,945.17
32.0603,54.2716,7.89571,um,Spot,Position,28,63990,83.4353,1345.31
36.4304,58.8656,10.6976,um,Spot,Position,28,63991,249.175,1405.39
34.9392,51.3198,11.4026,um,Spot,Position,28,63992,90.1385,1377.57
56.9517,37.6311,11.744,um,Spot,Position,28,63993,550.919,1691.6
56.2469,47.6639,11.7119,um,Spot,Position,28,63994,306.664,1460.18
44.7325,36.7861,12.3113,um,Spot,Position,28,63995,116.167,1406.4
39.5776,39.6051,12.6635,um,Spot,Position,28,63996,100.939,1292.16
72.5277,59.8129,9.51181,um,Spot,Position,28,63997,69.1635,1618.92
77.8495,49.6156,10.2569,um,Spot,Position,28,63998,34.7738,1333.52
83.0077,44.3434,10.5805,um,Spot,Position,28,63999,421.263,1150.9
85.6121,50.8162,10.5779,um,Spot,Position,28,64000,41.9179,1338.47
66.7745,41.276,11.0506,um,Spot,Position,28,64001,515.559,1774.26
70.4671,47.6691,12.4183,um,Spot,Position,28,64002,962.933,1901.55
78.8736,58.6809,13.2217,um,Spot,Position,28,64003,304.361,1746.35
62.4932,50.8696,15.1507,um,Spot,Position,28,64004,156.821,1689.43
112.695,39.5633,7.94492,um,Spot,Position,28,64005,12.3628,1006.88
92.1181,61.3065,8.66115,um,Spot,Position,28,64006,65.4131,1170.9
87.7791,60.2045,9.38795,um,Spot,Position,28,64007,72.1926,1451.64
96.5636,46.7885,11.3337,um,Spot,Position,28,64008,23.0902,1670.98
112.456,53.4149,12.357,um,Spot,Position,28,64009,21.4001,1339.53
102.394,45.6442,12.9241,um,Spot,Position,28,64010,25.1324,1337.37
98.5684,61.0709,12.6559,um,Spot,Position,28,64011,125.975,1171.38
106.467,57.0279,13.2311,um,Spot,Position,28,64012,19.4362,1514.17
94.8926,54.3513,13.6488,um,Spot,Position,28,64013,66.0538,1187.81
95.0464,39.6549,14.1749,um,Spot,Position,28,64014,25.7643,1939.75
106.6,45.6545,14.0103,um,Spot,Position,28,64015,25.3634,1503.66
116.796,39.5141,12.367,um,Spot,Position,28,64016,26.6843,1380.88
117.546,64.1059,12.6848,um,Spot,Position,28,64017,31.2599,1229.13
25.7453,80.9518,10.9517,um,Spot,Position,28,64018,17.3246,876.067
50.6604,73.5412,8.97961,um,Spot,Position,28,64019,638.257,1857.12
56.8103,89.6486,9.72326,um,Spot,Position,28,64020,33.0598,1635.04
57.3204,67.8106,10.3623,um,Spot,Position,28,64021,57.8558,1090.85
45.5075,75.731,10.353,um,Spot,Position,28,64022,894.64,1758.09
35.9094,64.967,11.2296,um,Spot,Position,28,64023,2179.94,1704.61
38.6361,80.08,11.7492,um,Spot,Position,28,64024,481.437,1401
50.0441,72.0048,13.1568,um,Spot,Position,28,64025,151.108,1931.08
39.2956,69.3883,13.6408,um,Spot,Position,28,64026,1146.7,1678.82
49.8497,88.5997,13.7175,um,Spot,Position,28,64027,53.506,1858.3
76.7121,70.9944,8.41797,um,Spot,Position,28,64028,541.992,1647.86
60.2417,75.9905,8.66868,um,Spot,Position,28,64029,74.9546,1889.7
77.4195,83.3405,8.6777,um,Spot,Position,28,64030,95.139,1366.66
61.701,65.3576,9.65899,um,Spot,Position,28,64031,107.566,941.279
68.5112,69.3554,10.4594,um,Spot,Position,28,64032,52.7472,1222.93
69.5992,79.0097,10.2216,um,Spot,Position,28,64033,1101.78,1567.45
75.9685,78.7345,10.9936,um,Spot,Position,28,64034,224.246,1507.67
85.542,79.943,11.1605,um,Spot,Position,28,64035,29.9455,1531.35
73.5385,69.7712,13.6724,um,Spot,Position,28,64036,56.5595,1257.64
68.0523,77.2445,13.5137,um,Spot,Position,28,64037,226.574,1647.23
81.8897,72.7079,14.335,um,Spot,Position,28,64038,77.915,1392.81
89.4073,88.8038,10.4267,um,Spot,Position,28,64039,18.284,1441.32
109.5,91.7936,10.4235,um,Spot,Position,28,64040,25.3834,1627.2
108.816,65.0408,11.1258,um,Spot,Position,28,64041,15.8649,1350.35
98.3085,90.2899,12.2016,um,Spot,Position,28,64042,31.2062,1367.78
100.304,83.0132,14.7545,um,Spot,Position,28,64043,203.999,1810.02
108.388,78.5297,14.9132,um,Spot,Position,28,64044,89.4137,1581.91
46.6868,35.4648,22.2129,um,Spot,Position,28,64045,971.261,1214.41
62.6657,35.4835,19.6266,um,Spot,Position,28,64046,1736.43,1432.7
71.8209,33.1488,22.1489,um,Spot,Position,28,64047,100.895,1754.35
91.6906,32.4561,16.1516,um,Spot,Position,28,64048,21.9038,1242.62
106.281,32.9351,19.2496,um,Spot,Position,28,64049,14.874,1008.48
41.8832,58.2488,15.9352,um,Spot,Position,28,64050,3841.81,1788.47
42.1019,49.5088,17.2375,um,Spot,Position,28,64051,660.545,1796.15
54.0292,38.7457,17.3277,um,Spot,Position,28,64052,639.185,1802.37
29.8581,58.4333,18.0359,um,Spot,Position,28,64053,46.848,1145.95
40.1199,53.0899,18.6419,um,Spot,Position,28,64054,642.44,1652.14
52.169,61.6768,18.8479,um,Spot,Position,28,64055,340.978,1518.55
41.2407,62.107,18.9403,um,Spot,Position,28,64056,1059.61,1970.65
37.0641,42.217,19.5711,um,Spot,Position,28,64057,47.027,1206.94
49.1694,48.6217,19.2909,um,Spot,Position,28,64058,161.38,1315.28
51.0819,41.0829,20.5806,um,Spot,Position,28,64059,760.786,1710.17
37.3181,58.8653,20.7856,um,Spot,Position,28,64060,925.807,1429.84
46.8051,52.4519,21.9792,um,Spot,Position,28,64061,541.52,1342.73
53.7588,53.4874,22.1881,um,Spot,Position,28,64062,631.14,1576.66
85.3552,56.6535,17.5386,um,Spot,Position,28,64063,240.861,1765.34
85.5323,37.0463,17.7952,um,Spot,Position,28,64064,40.0342,1176.56
78.0763,42.8455,20.1268,um,Spot,Position,28,64065,53.584,1553.77
60.7928,52.961,21.4668,um,Spot,Position,28,64066,1105.57,1815.72
65.23,40.3931,21.9555,um,Spot,Position,28,64067,154.603,1643.19
59.4999,42.5006,21.859,um,Spot,Position,28,64068,812.721,1698.17
70.8205,44.081,22.0117,um,Spot,Position,28,64069,2478.13,1990.32
73.5888,50.9949,21.9046,um,Spot,Position,28,64070,1599.35,1752.27
82.3094,42.6954,22.639,um,Spot,Position,28,64071,65.7312,1341.21
64.0592,64.4889,22.6142,um,Spot,Position,28,64072,104.525,1279.37
112.392,37.5564,17.3575,um,Spot,Position,28,64073,16.7094,1977.83
89.0214,41.6879,17.3423,um,Spot,Position,28,64074,33.0987,1456.94
98.3872,57.0822,17.6384,um,Spot,Position,28,64075,774.611,1464.23
109.939,44.4987,18.149,um,Spot,Position,28,64076,27.6436,1416
91.9751,56.7328,17.8948,um,Spot,Position,28,64077,93.5443,1456.68
107.425,57.5964,18.2288,um,Spot,Position,28,64078,19.875,1306.38
112.368,56.6293,18.5478,um,Spot,Position,28,64079,25.4184,1186.34
93.2961,38.7145,18.9603,um,Spot,Position,28,64080,28.7299,1465.29
106.292,52.2051,19.2736,um,Spot,Position,28,64081,18.9662,1411.07
98.7388,38.2749,20.3858,um,Spot,Position,28,64082,31.4887,1674.36
103.831,38.6848,20.3973,um,Spot,Position,28,64083,27.0859,1311.13
99.5108,46.9919,22.465,um,Spot,Position,28,64084,53.2062,1888.15
28.0933,72.1021,16.5728,um,Spot,Position,28,64085,31.7966,2756.47
42.7353,72.056,17.0747,um,Spot,Position,28,64086,1824.43,1782.6
52.1082,79.2328,17.0742,um,Spot,Position,28,64087,459.543,1675.47
40.8814,82.9398,20.8289,um,Spot,Position,28,64088,386.944,976.209
64.6008,68.1263,16.6631,um,Spot,Position,28,64089,185.291,1081.25
63.7703,85.1881,16.8931,um,Spot,Position,28,64090,73.7527,1943.16
58.441,78.9097,17.4303,um,Spot,Position,28,64091,1427.73,1768.81
78.668,69.6102,18.5525,um,Spot,Position,28,64092,81.5133,1434.25
71.9821,78.4753,18.3007,um,Spot,Position,28,64093,522.386,1569.97
84.5379,75.7095,19.5082,um,Spot,Position,28,64094,44.2713,1556.19
78.5565,78.343,20.1515,um,Spot,Position,28,64095,258.05,1474.39
60.447,73.5094,20.8461,um,Spot,Position,28,64096,857.312,1629.2
76.0551,89.6802,21.0763,um,Spot,Position,28,64097,26.098,1788.88
67.5704,77.3362,21.8269,um,Spot,Position,28,64098,251.624,1399.13
85.4261,88.6394,22.1701,um,Spot,Position,28,64099,35.6435,1343.75
63.9198,74.9433,22.6644,um,Spot,Position,28,64100,94.9865,1456.78
74.7266,79.5678,22.9916,um,Spot,Position,28,64101,80.7068,1086.63
102.678,75.7841,15.6645,um,Spot,Position,28,64102,41.2505,1238.87
109.336,86.9314,16.0525,um,Spot,Position,28,64103,26.09,1257.98
95.4208,86.0127,16.3883,um,Spot,Position,28,64104,33.9008,1546.77
113.032,88.0894,17.2455,um,Spot,Position,28,64105,21.1107,1468.96
113.102,66.5515,18.3558,um,Spot,Position,28,64106,18.1806,1066.56
102.417,87.9846,18.3188,um,Spot,Position,28,64107,18.9695,1598.55
108.242,65.9671,20.0694,um,Spot,Position,28,64108,35.6227,1410.26
102.36,75.9448,20.4837,um,Spot,Position,28,64109,91.6952,1129.83
106.665,76.5293,20.2428,um,Spot,Position,28,64110,592.348,1159.73
89.28,72.9383,20.9967,um,Spot,Position,28,64111,43.5058,1724.07
109.132,86.972,20.7936,um,Spot,Position,28,64112,15.425,1423.84
93.1699,87.4309,21.9106,um,Spot,Position,28,64113,36.6661,1590.39
114.748,72.4949,22.3754,um,Spot,Position,28,64114,25.0288,1191.86
114.292,82.5855,22.3714,um,Spot,Position,28,64115,35.0961,1430.03
96.3571,77.1684,22.946,um,Spot,Position,28,64116,245.729,1761.56
117.532,69.5576,15.733,um,Spot,Position,28,64117,28.8321,982.197
115.388,78.9373,15.5301,um,Spot,Position,28,64118,39.6551,1553.73
117.953,85.468,20.3875,um,Spot,Position,28,64119,20.3626,1512.96
66.8038,30.7486,27.204,um,Spot,Position,28,64120,432.822,1331.98
96.9001,30.3253,24.7855,um,Spot,Position,28,64121,14.0696,839.347
55.8437,47.4454,23.4404,um,Spot,Position,28,64122,119.582,1474.06
50.3771,56.2702,24.0704,um,Spot,Position,28,64123,528.031,1449.11
55.8198,36.4312,26.1941,um,Spot,Position,28,64124,202.512,1254.63
56.3248,62.9247,25.921,um,Spot,Position,28,64125,46.9276,1627.2
85.2023,58.5138,23.4135,um,Spot,Position,28,64126,80.37,2483.53
60.6138,45.7423,24.205,um,Spot,Position,28,64127,1042.01,1805.32
61.5431,57.7924,24.0419,um,Spot,Position,28,64128,487.068,1515.48
84.4018,52.9001,25.7208,um,Spot,Position,28,64129,898.752,1981.28
77.5709,53.674,25.5756,um,Spot,Position,28,64130,800.46,1828.88
75.8901,44.4736,26.0393,um,Spot,Position,28,64131,190.74,1193.16
68.6809,47.9248,26.1157,um,Spot,Position,28,64132,1188.71,1884.35
68.5067,59.3883,26.7675,um,Spot,Position,28,64133,415.962,1412.2
83.5416,44.2879,27.0503,um,Spot,Position,28,64134,54.4901,1284.53
71.8533,57.6871,27.1284,um,Spot,Position,28,64135,413.532,1734.71
70.6409,64.1695,29.0073,um,Spot,Position,28,64136,1679.36,1927.94
77.697,60.08,29.3004,um,Spot,Position,28,64137,635.456,1619.7
84.7399,37.1456,30.6225,um,Spot,Position,28,64138,287.804,1631.46
59.6773,46.3061,30.3893,um,Spot,Position,28,64139,61.3404,2408.35
114.834,61.2894,23.6864,um,Spot,Position,28,64140,34.9268,1440.78
113.195,51.7764,24.0169,um,Spot,Position,28,64141,23.8199,1202.12
91.991,63.0276,24.7787,um,Spot,Position,28,64142,101.628,1819.91
90.0611,46.5422,25.0558,um,Spot,Position,28,64143,48.4844,2560.15
88.8864,56.9488,26.8042,um,Spot,Position,28,64144,260.806,2046.55
95.0809,51.3995,27.122,um,Spot,Position,28,64145,53.3662,1730.67
103.115,56.2302,27.1652,um,Spot,Position,28,64146,53.2282,1681.74
110.097,43.1552,29.1844,um,Spot,Position,28,64147,20.0801,2773.57
87.0213,61.7787,29.6439,um,Spot,Position,28,64148,82.0157,1103.59
95.4726,40.3695,30.6436,um,Spot,Position,28,64149,30.3155,1440.85
54.9419,90.2313,25.5862,um,Spot,Position,28,64150,20.4776,2176.4
50.4789,72.6161,27.7694,um,Spot,Position,28,64151,481.165,963.951
85.457,82.46,23.7025,um,Spot,Position,28,64152,20.7286,1600.11
58.2204,68.3527,24.1337,um,Spot,Position,28,64153,914.067,1890.71
73.8342,73.2298,25.2602,um,Spot,Position,28,64154,204.149,1193.73
63.5847,91.5462,25.3406,um,Spot,Position,28,64155,289.956,2450.29
79.2868,65.4079,26.739,um,Spot,Position,28,64156,75.9053,2374.92
69.5725,70.941,26.4955,um,Spot,Position,28,64157,131.664,1246.14
82.1262,76.0114,27.3303,um,Spot,Position,28,64158,75.1275,1248.17
75.3673,91.1056,27.1881,um,Spot,Position,28,64159,32.9308,2289.98
61.0697,84.3416,27.6754,um,Spot,Position,28,64160,47.6696,1142.44
80.8378,69.15,28.9042,um,Spot,Position,28,64161,119.96,2112.51
61.3625,69.1179,30.5839,um,Spot,Position,28,64162,93.9013,1447.63
110.398,78.3471,23.6962,um,Spot,Position,28,64163,30.9286,1178.75
92.2951,78.6545,23.7118,um,Spot,Position,28,64164,46.1407,1336.58
109.808,68.657,24.2569,um,Spot,Position,28,64165,39.8563,1026.99
103.818,76.1339,24.1841,um,Spot,Position,28,64166,127.192,1194.3
102.572,83.3386,24.9012,um,Spot,Position,28,64167,29.8827,1730.28
108.063,73.1986,24.9656,um,Spot,Position,28,64168,82.2736,1282.83
103.083,64.8523,27.7304,um,Spot,Position,28,64169,77.0109,1660.4
96.2434,67.0092,28.1254,um,Spot,Position,28,64170,35.7196,1483.21
88.6769,68.0572,28.1355,um,Spot,Position,28,64171,623.673,1689.77
102.119,70.1397,27.8787,um,Spot,Position,28,64172,93.8329,1706.07
96.3047,85.5839,30.0645,um,Spot,Position,28,64173,187.116,1404.15
88.495,91.3324,30.012,um,Spot,Position,28,64174,25.0839,2278.3
57.2947,53.1768,31.1027,um,Spot,Position,28,64175,36.2588,2294
68.0648,59.7712,32.8045,um,Spot,Position,28,64176,91.8118,1430.3
73.0238,80.2515,32.5639,um,Spot,Position,28,64177,21.1659,1984.49
94.6181,73.2511,33.0838,um,Spot,Position,28,64178,24.365,2416.73
54.4749,32.3991,0.90563,um,Spot,Position,29,64179,57.603,1430.12
50.9758,32.6055,3.21589,um,Spot,Position,29,64180,232.68,1413.6
39.2627,35.2314,3.48642,um,Spot,Position,29,64181,172.566,1524.03
37.9594,31.19,5.14343,um,Spot,Position,29,64182,69.9072,1599.83
84.2969,29.2742,0.24,um,Spot,Position,29,64183,27.5867,878.216
75.3076,29.7902,0.24,um,Spot,Position,29,64184,13.0383,1536.69
66.7609,31.2966,0.24,um,Spot,Position,29,64185,33.8787,1840.04
101.459,31.5902,0.24,um,Spot,Position,29,64186,14.7446,1452.12
89.2676,32.0676,4.50623,um,Spot,Position,29,64187,30.8045,1374.7
101.56,31.7984,7.54401,um,Spot,Position,29,64188,21.7763,1511.74
21.9583,45.1191,0.24,um,Spot,Position,29,64189,39.8959,980.538
22.4046,50.6964,2.12782,um,Spot,Position,29,64190,50.7162,1500.44
27.2467,63.1131,2.0083,um,Spot,Position,29,64191,68.3729,1858.91
23.3724,59.8446,2.50229,um,Spot,Position,29,64192,50.9509,1611.29
26.176,53.7849,4.06849,um,Spot,Position,29,64193,36.1182,1489.42
29.7404,40.9687,0.24,um,Spot,Position,29,64194,62.3306,1676.57
41.8397,44.1069,0.24,um,Spot,Position,29,64195,110.771,1521.43
52.3478,46.2512,0.24,um,Spot,Position,29,64196,384.953,1872.1
36.8939,64.4958,0.24,um,Spot,Position,29,64197,188.297,1392.03
45.244,41.3654,0.499897,um,Spot,Position,29,64198,268.321,1905.29
56.4125,42.5184,2.34711,um,Spot,Position,29,64199,190.643,1719.46
44.294,50.8569,2.06596,um,Spot,Position,29,64200,112.14,1196.61
33.6062,63.5699,3.98799,um,Spot,Position,29,64201,235.972,1804.58
51.9821,53.1879,4.41393,um,Spot,Position,29,64202,207.06,987.424
49.1539,64.6746,5.42433,um,Spot,Position,29,64203,272.558,1319.4
29.9255,44.0382,5.94539,um,Spot,Position,29,64204,96.8287,1300.31
40.3036,47.8751,5.99524,um,Spot,Position,29,64205,819.656,1373.03
33.7981,43.3736,6.29066,um,Spot,Position,29,64206,788.664,1749.42
48.522,46.3343,7.51715,um,Spot,Position,29,64207,1068.71,1236.47
83.1519,37.6748,0.24,um,Spot,Position,29,64208,19.4077,885.592
77.1856,39.2022,0.24,um,Spot,Position,29,64209,40.8579,1209.52
66.7784,40.2123,0.24,um,Spot,Position,29,64210,40.0134,1422.01
85.9069,52.582,0.24,um,Spot,Position,29,64211,67.7568,1255.81
65.2445,53.9988,0.24,um,Spot,Position,29,64212,35.0827,1190.25
73.0627,58.518,0.24,um,Spot,Position,29,64213,83.218,1020.05
80.9705,58.8096,0.24,um,Spot,Position,29,64214,273.972,1448.85
75.449,44.3761,0.488622,um,Spot,Position,29,64215,36.6533,1597.49
61.7424,50.7006,1.15685,um,Spot,Position,29,64216,83.5764,1421.35
69.9456,50.5329,1.52808,um,Spot,Position,29,64217,54.7575,1696.19
62.3187,41.9914,3.70111,um,Spot,Position,29,64218,268.965,1374.4
76.6783,59.2299,3.39182,um,Spot,Position,29,64219,271.813,1281.86
82.4611,50.1099,5.11628,um,Spot,Position,29,64220,45.1951,1423.23
66.5997,50.7113,5.24835,um,Spot,Position,29,64221,126.622,1378.78
62.9115,49.145,6.80731,um,Spot,Position,29,64222,262.626,1641.07
89.3433,39.6311,0.24,um,Spot,Position,29,64223,21.401,1373.44
106.066,42.6069,0.24,um,Spot,Position,29,64224,23.3291,1766.81
112.445,46.0461,0.24,um,Spot,Position,29,64225,27.9917,1207.2
93.6184,46.564,0.24,um,Spot,Position,29,64226,15.9134,1371.56
102.247,51.5548,0.24,um,Spot,Position,29,64227,32.4822,1061.15
107.859,52.705,0.24,um,Spot,Position,29,64228,27.2999,1268.35
114.722,54.2993,0.24,um,Spot,Position,29,64229,23.246,1103.26
86.9513,60.3827,0.24,um,Spot,Position,29,64230,41.5972,1325.46
97.3234,61.9449,0.24,um,Spot,Position,29,64231,32.8225,1137.16
111.172,63.9516,0.24,um,Spot,Position,29,64232,18.9232,1135.88
101.835,38.6943,1.60109,um,Spot,Position,29,64233,19.393,1635.02
91.8402,60.669,2.33429,um,Spot,Position,29,64234,42.0746,1598.66
112.674,36.8337,3.79718,um,Spot,Position,29,64235,7.32764,1234.13
93.3049,37.9327,3.78686,um,Spot,Position,29,64236,31.8103,1141.1
98.2728,51.5494,3.70996,um,Spot,Position,29,64237,22.281,1489.64
104.806,43.3184,4.61637,um,Spot,Position,29,64238,22.4013,1307.98
89.637,45.5888,4.81691,um,Spot,Position,29,64239,35.6624,1165.97
106.721,51.3867,6.11691,um,Spot,Position,29,64240,16.4351,1517.17
87.7042,58.0688,6.50147,um,Spot,Position,29,64241,60.5289,1328.71
115.992,43.7333,0.24,um,Spot,Position,29,64242,17.2708,928.004
117.555,55.4439,6.35906,um,Spot,Position,29,64243,34.5661,1867.98
118.372,48.0384,6.94506,um,Spot,Position,29,64244,23.0993,1117.44
21.8155,69.1918,0.24,um,Spot,Position,29,64245,44.8571,889.269
28.2049,77.9093,4.50682,um,Spot,Position,29,64246,46.936,1740.66
46.7314,68.2016,0.24,um,Spot,Position,29,64247,193.258,1723.25
30.357,69.1239,0.24,um,Spot,Position,29,64248,57.645,1254.45
42.6933,72.0047,0.24,um,Spot,Position,29,64249,433.577,1684.91
56.3528,73.7891,0.24,um,Spot,Position,29,64250,103.052,1221.04
49.6681,76.0756,0.24,um,Spot,Position,29,64251,144.519,1933.82
36.0761,76.5437,0.24,um,Spot,Position,29,64252,174.851,1931.5
52.8798,84.1065,0.24,um,Spot,Position,29,64253,24.2951,1445.97
35.2851,91.1698,0.24,um,Spot,Position,29,64254,35.14,1519.75
31.0933,76.7074,1.45245,um,Spot,Position,29,64255,59.3185,1886.41
52.3505,65.8508,2.19377,um,Spot,Position,29,64256,497.208,1707.51
48.6857,91.8921,3.12852,um,Spot,Position,29,64257,33.8612,1668.14
37.7126,81.1938,3.44543,um,Spot,Position,29,64258,49.6534,1746.34
42.2304,82.9402,3.39778,um,Spot,Position,29,64259,101.714,2311.3
48.9586,75.0772,5.64088,um,Spot,Position,29,64260,631.794,1831.54
54.3838,83.6671,5.94662,um,Spot,Position,29,64261,46.9672,1748.13
39.076,75.9988,7.52708,um,Spot,Position,29,64262,252.923,1632.07
68.4071,70.9011,0.24,um,Spot,Position,29,64263,28.1688,1919.99
83.0354,73.3507,0.24,um,Spot,Position,29,64264,29.3043,1883.52
60.2544,75.1666,0.24,um,Spot,Position,29,64265,35.8454,1342.82
71.5329,76.8189,0.24,um,Spot,Position,29,64266,48.4786,1896.65
60.7107,83.7009,0.24,um,Spot,Position,29,64267,58.6792,1602.63
74.5016,88.0494,0.24,um,Spot,Position,29,64268,19.9123,1486.37
78.4178,90.8919,0.24,um,Spot,Position,29,64269,32.8592,1543.28
72.8788,82.6192,2.0939,um,Spot,Position,29,64270,59.9521,1511.43
64.797,69.0615,3.30403,um,Spot,Position,29,64271,30.4998,1323.39
82.4605,84.7335,3.96509,um,Spot,Position,29,64272,28.8791,2107.83
59.6261,66.5063,4.4146,um,Spot,Position,29,64273,41.7848,1303.64
66.8652,90.1298,7.09014,um,Spot,Position,29,64274,28.3464,1407.28
104.492,75.5976,0.24,um,Spot,Position,29,64275,37.7883,1304.79
