
Time
 ==================== 
Time,Unit,Category,Time,ID,
358.653,s,Spot,2,55868,
358.653,s,Spot,2,55869,
358.653,s,Spot,2,55870,
358.653,s,Spot,2,55871,
358.653,s,Spot,2,55872,
358.653,s,Spot,2,55873,
358.653,s,Spot,2,55874,
358.653,s,Spot,2,55875,
358.653,s,Spot,2,55876,
358.653,s,Spot,2,55877,
358.653,s,Spot,2,55878,
358.653,s,Spot,2,55879,
358.653,s,Spot,2,55880,
358.653,s,Spot,2,55881,
358.653,s,Spot,2,55882,
358.653,s,Spot,2,55883,
358.653,s,Spot,2,55884,
358.653,s,Spot,2,55885,
358.653,s,Spot,2,55886,
358.653,s,Spot,2,55887,
358.653,s,Spot,2,55888,
358.653,s,Spot,2,55889,
358.653,s,Spot,2,55890,
358.653,s,Spot,2,55891,
358.653,s,Spot,2,55892,
358.653,s,Spot,2,55893,
358.653,s,Spot,2,55894,
358.653,s,Spot,2,55895,
358.653,s,Spot,2,55896,
358.653,s,Spot,2,55897,
358.653,s,Spot,2,55898,
358.653,s,Spot,2,55899,
358.653,s,Spot,2,55900,
358.653,s,Spot,2,55901,
358.653,s,Spot,2,55902,
717.731,s,Spot,3,55903,
717.731,s,Spot,3,55904,
717.731,s,Spot,3,55905,
717.731,s,Spot,3,55906,
717.731,s,Spot,3,55907,
717.731,s,Spot,3,55908,
717.731,s,Spot,3,55909,
717.731,s,Spot,3,55910,
717.731,s,Spot,3,55911,
717.731,s,Spot,3,55912,
717.731,s,Spot,3,55913,
717.731,s,Spot,3,55914,
717.731,s,Spot,3,55915,
717.731,s,Spot,3,55916,
717.731,s,Spot,3,55917,
717.731,s,Spot,3,55918,
717.731,s,Spot,3,55919,
717.731,s,Spot,3,55920,
717.731,s,Spot,3,55921,
717.731,s,Spot,3,55922,
717.731,s,Spot,3,55923,
717.731,s,Spot,3,55924,
717.731,s,Spot,3,55925,
717.731,s,Spot,3,55926,
717.731,s,Spot,3,55927,
717.731,s,Spot,3,55928,
717.731,s,Spot,3,55929,
717.731,s,Spot,3,55930,
717.731,s,Spot,3,55931,
717.731,s,Spot,3,55932,
717.731,s,Spot,3,55933,
717.731,s,Spot,3,55934,
717.731,s,Spot,3,55935,
717.731,s,Spot,3,55936,
717.731,s,Spot,3,55937,
